name,wikipedia_link
Black-faced babbler,https://wikipedia.org/wiki/Black-faced_babbler
Black-faced bunting,https://wikipedia.org/wiki/Black-faced_bunting
Black-faced canary,https://wikipedia.org/wiki/Black-faced_canary
Black-faced cormorant,https://wikipedia.org/wiki/Black-faced_cormorant
Black-faced cotinga,https://wikipedia.org/wiki/Black-faced_cotinga
Black-faced coucal,https://wikipedia.org/wiki/Black-faced_coucal
Black-faced cuckooshrike,https://wikipedia.org/wiki/Black-faced_cuckooshrike
Black-faced dacnis,https://wikipedia.org/wiki/Black-faced_dacnis
Black-faced firefinch,https://wikipedia.org/wiki/Black-faced_firefinch
Black-faced friarbird,https://wikipedia.org/wiki/Black-faced_friarbird
Black-faced grassquit,https://wikipedia.org/wiki/Black-faced_grassquit
Black-faced grosbeak,https://wikipedia.org/wiki/Black-faced_grosbeak
Black-faced hawk,https://wikipedia.org/wiki/Black-faced_hawk
Black-faced ibis,https://wikipedia.org/wiki/Black-faced_ibis
Black-faced laughingthrush,https://wikipedia.org/wiki/Black-faced_laughingthrush
Black-faced monarch,https://wikipedia.org/wiki/Black-faced_monarch
Black-faced munia,https://wikipedia.org/wiki/Black-faced_munia
Black-faced pitta,https://wikipedia.org/wiki/Black-faced_pitta
Black-faced prinia,https://wikipedia.org/wiki/Black-faced_prinia
Black-faced rufous warbler,https://wikipedia.org/wiki/Black-faced_rufous_warbler
Black-faced sandgrouse,https://wikipedia.org/wiki/Black-faced_sandgrouse
Black-faced sheathbill,https://wikipedia.org/wiki/Black-faced_sheathbill
Black-faced solitaire,https://wikipedia.org/wiki/Black-faced_solitaire
Black-faced spoonbill,https://wikipedia.org/wiki/Black-faced_spoonbill
Black-faced tanager,https://wikipedia.org/wiki/Black-faced_tanager
Black-faced warbler,https://wikipedia.org/wiki/Black-faced_warbler
Black-faced waxbill,https://wikipedia.org/wiki/Black-faced_waxbill
Black-faced woodswallow,https://wikipedia.org/wiki/Black-faced_woodswallow
Black-footed albatross,https://wikipedia.org/wiki/Black-footed_albatross
Black-fronted brushfinch,https://wikipedia.org/wiki/Black-fronted_brushfinch
Black-fronted bushshrike,https://wikipedia.org/wiki/Black-fronted_bushshrike
Black-fronted dotterel,https://wikipedia.org/wiki/Black-fronted_dotterel
Black-fronted flowerpecker,https://wikipedia.org/wiki/Black-fronted_flowerpecker
Black-fronted ground tyrant,https://wikipedia.org/wiki/Black-fronted_ground_tyrant
Black-fronted nunbird,https://wikipedia.org/wiki/Black-fronted_nunbird
Black-fronted parakeet,https://wikipedia.org/wiki/Black-fronted_parakeet
Black-fronted piping guan,https://wikipedia.org/wiki/Black-fronted_piping_guan
Black-fronted spurfowl,https://wikipedia.org/wiki/Black-fronted_spurfowl
Black-fronted tern,https://wikipedia.org/wiki/Black-fronted_tern
Black-fronted tyrannulet,https://wikipedia.org/wiki/Black-fronted_tyrannulet
Black-fronted white-eye,https://wikipedia.org/wiki/Black-fronted_white-eye
Black-fronted wood quail,https://wikipedia.org/wiki/Black-fronted_wood_quail
Black-girdled barbet,https://wikipedia.org/wiki/Black-girdled_barbet
Black-goggled tanager,https://wikipedia.org/wiki/Black-goggled_tanager
Black-headed antbird,https://wikipedia.org/wiki/Black-headed_antbird
Black-headed antthrush,https://wikipedia.org/wiki/Black-headed_antthrush
Black-headed apalis,https://wikipedia.org/wiki/Black-headed_apalis
Black-headed bee-eater,https://wikipedia.org/wiki/Black-headed_bee-eater
Black-headed berryeater,https://wikipedia.org/wiki/Black-headed_berryeater
Black-headed brushfinch,https://wikipedia.org/wiki/Black-headed_brushfinch
Black-headed bulbul,https://wikipedia.org/wiki/Black-headed_bulbul
Black-headed bunting,https://wikipedia.org/wiki/Black-headed_bunting
Black-headed canary,https://wikipedia.org/wiki/Black-headed_canary
Black-headed cuckooshrike,https://wikipedia.org/wiki/Black-headed_cuckooshrike
Black-headed duck,https://wikipedia.org/wiki/Black-headed_duck
Black-headed gonolek,https://wikipedia.org/wiki/Black-headed_gonolek
Black-headed greenfinch,https://wikipedia.org/wiki/Black-headed_greenfinch
Black-headed grosbeak,https://wikipedia.org/wiki/Black-headed_grosbeak
Black-headed gull,https://wikipedia.org/wiki/Black-headed_gull
Black-headed hemispingus,https://wikipedia.org/wiki/Black-headed_hemispingus
Black-headed heron,https://wikipedia.org/wiki/Black-headed_heron
Black-headed honeyeater,https://wikipedia.org/wiki/Black-headed_honeyeater
Black-headed ibis,https://wikipedia.org/wiki/Black-headed_ibis
Black-headed jay,https://wikipedia.org/wiki/Black-headed_jay
Black-headed lapwing,https://wikipedia.org/wiki/Black-headed_lapwing
Black-headed myzomela,https://wikipedia.org/wiki/Black-headed_myzomela
Black-headed nightingale-thrush,https://wikipedia.org/wiki/Black-headed_nightingale-thrush
Black-headed oriole,https://wikipedia.org/wiki/Black-headed_oriole
Black-headed parrot,https://wikipedia.org/wiki/Black-headed_parrot
Black-headed parrotbill,https://wikipedia.org/wiki/Black-headed_parrotbill
Black-headed penduline tit,https://wikipedia.org/wiki/Black-headed_penduline_tit
Black-headed rufous warbler,https://wikipedia.org/wiki/Black-headed_rufous_warbler
Black-headed saltator,https://wikipedia.org/wiki/Black-headed_saltator
Black-headed shrike-babbler,https://wikipedia.org/wiki/Black-headed_shrike-babbler
Black-headed sibia,https://wikipedia.org/wiki/Black-headed_sibia
Black-headed siskin,https://wikipedia.org/wiki/Black-headed_siskin
Black-headed tailorbird,https://wikipedia.org/wiki/Black-headed_tailorbird
Black-headed tanager,https://wikipedia.org/wiki/Black-headed_tanager
Black-headed tody-flycatcher,https://wikipedia.org/wiki/Black-headed_tody-flycatcher
Black-headed trogon,https://wikipedia.org/wiki/Black-headed_trogon
Black-headed waxbill,https://wikipedia.org/wiki/Black-headed_waxbill
Black-headed weaver,https://wikipedia.org/wiki/Black-headed_weaver
Black-headed whistler,https://wikipedia.org/wiki/Black-headed_whistler
Black-headed woodpecker,https://wikipedia.org/wiki/Black-headed_woodpecker
Black-hooded antshrike,https://wikipedia.org/wiki/Black-hooded_antshrike
Black-hooded antwren,https://wikipedia.org/wiki/Black-hooded_antwren
Black-hooded coucal,https://wikipedia.org/wiki/Black-hooded_coucal
Black-hooded laughingthrush,https://wikipedia.org/wiki/Black-hooded_laughingthrush
Black-hooded oriole,https://wikipedia.org/wiki/Black-hooded_oriole
Black-hooded sierra finch,https://wikipedia.org/wiki/Black-hooded_sierra_finch
Black-hooded sunbeam,https://wikipedia.org/wiki/Black-hooded_sunbeam
Black-hooded thrush,https://wikipedia.org/wiki/Black-hooded_thrush
Blackish antbird,https://wikipedia.org/wiki/Blackish_antbird
Blackish chat-tyrant,https://wikipedia.org/wiki/Blackish_chat-tyrant
Blackish cinclodes,https://wikipedia.org/wiki/Blackish_cinclodes
Blackish cuckooshrike,https://wikipedia.org/wiki/Blackish_cuckooshrike
Blackish nightjar,https://wikipedia.org/wiki/Blackish_nightjar
Blackish oystercatcher,https://wikipedia.org/wiki/Blackish_oystercatcher
Blackish pewee,https://wikipedia.org/wiki/Blackish_pewee
Blackish rail,https://wikipedia.org/wiki/Blackish_rail
Blackish tapaculo,https://wikipedia.org/wiki/Blackish_tapaculo
Blackish-blue seedeater,https://wikipedia.org/wiki/Blackish-blue_seedeater
Blackish-grey antshrike,https://wikipedia.org/wiki/Blackish-grey_antshrike
Blackish-headed spinetail,https://wikipedia.org/wiki/Blackish-headed_spinetail
Black-legged dacnis,https://wikipedia.org/wiki/Black-legged_dacnis
Black-legged kittiwake,https://wikipedia.org/wiki/Black-legged_kittiwake
Black-legged parrot,https://wikipedia.org/wiki/Black-legged_parrot
Black-legged seriema,https://wikipedia.org/wiki/Black-legged_seriema
Black-lored babbler,https://wikipedia.org/wiki/Black-lored_babbler
Black-lored cisticola,https://wikipedia.org/wiki/Black-lored_cisticola
Black-lored parrot,https://wikipedia.org/wiki/Black-lored_parrot
Black-lored waxbill,https://wikipedia.org/wiki/Black-lored_waxbill
Black-lored yellowthroat,https://wikipedia.org/wiki/Black-lored_yellowthroat
Black-mantled goshawk,https://wikipedia.org/wiki/Black-mantled_goshawk
Black-masked finch,https://wikipedia.org/wiki/Black-masked_finch
Black-naped fruit dove,https://wikipedia.org/wiki/Black-naped_fruit_dove
Black-naped monarch,https://wikipedia.org/wiki/Black-naped_monarch
Black-naped oriole,https://wikipedia.org/wiki/Black-naped_oriole
Black-naped tern,https://wikipedia.org/wiki/Black-naped_tern
Black-necked aracari,https://wikipedia.org/wiki/Black-necked_aracari
Black-necked crane,https://wikipedia.org/wiki/Black-necked_crane
Black-necked eremomela,https://wikipedia.org/wiki/Black-necked_eremomela
Black-necked grebe,https://wikipedia.org/wiki/Black-necked_grebe
Black-necked red cotinga,https://wikipedia.org/wiki/Black-necked_red_cotinga
Black-necked stilt,https://wikipedia.org/wiki/Black-necked_stilt
Black-necked stork,https://wikipedia.org/wiki/Black-necked_stork
Black-necked swan,https://wikipedia.org/wiki/Black-necked_swan
Black-necked wattle-eye,https://wikipedia.org/wiki/Black-necked_wattle-eye
Black-necked weaver,https://wikipedia.org/wiki/Black-necked_weaver
Black-necked woodpecker,https://wikipedia.org/wiki/Black-necked_woodpecker
Black-necklaced honeyeater,https://wikipedia.org/wiki/Black-necklaced_honeyeater
Black-necklaced scimitar babbler,https://wikipedia.org/wiki/Black-necklaced_scimitar_babbler
Black-nest swiftlet,https://wikipedia.org/wiki/Black-nest_swiftlet
Blackpoll warbler,https://wikipedia.org/wiki/Blackpoll_warbler
Black-polled yellowthroat,https://wikipedia.org/wiki/Black-polled_yellowthroat
Black-ringed white-eye,https://wikipedia.org/wiki/Black-ringed_white-eye
Black-rumped buttonquail,https://wikipedia.org/wiki/Black-rumped_buttonquail
Black-rumped flameback,https://wikipedia.org/wiki/Black-rumped_flameback
Black-rumped magpie,https://wikipedia.org/wiki/Black-rumped_magpie
Black-rumped waxbill,https://wikipedia.org/wiki/Black-rumped_waxbill
Black-shouldered cicadabird,https://wikipedia.org/wiki/Black-shouldered_cicadabird
Black-shouldered kite,https://wikipedia.org/wiki/Black-shouldered_kite
Black-shouldered nightjar,https://wikipedia.org/wiki/Black-shouldered_nightjar
Black-sided flowerpecker,https://wikipedia.org/wiki/Black-sided_flowerpecker
Black-sided robin,https://wikipedia.org/wiki/Black-sided_robin
Blacksmith lapwing,https://wikipedia.org/wiki/Blacksmith_lapwing
Blacksmith thrush,https://wikipedia.org/wiki/Blacksmith_thrush
Black-spectacled brushfinch,https://wikipedia.org/wiki/Black-spectacled_brushfinch
Black-spotted barbet,https://wikipedia.org/wiki/Black-spotted_barbet
Black-spotted bare-eye,https://wikipedia.org/wiki/Black-spotted_bare-eye
Blackstart,https://wikipedia.org/wiki/Blackstart
Black-streaked puffbird,https://wikipedia.org/wiki/Black-streaked_puffbird
Black-streaked scimitar babbler,https://wikipedia.org/wiki/Black-streaked_scimitar_babbler
Black-striped sparrow,https://wikipedia.org/wiki/Black-striped_sparrow
Black-striped woodcreeper,https://wikipedia.org/wiki/Black-striped_woodcreeper
Black-tailed antbird,https://wikipedia.org/wiki/Black-tailed_antbird
Black-tailed cisticola,https://wikipedia.org/wiki/Black-tailed_cisticola
Black-tailed crake,https://wikipedia.org/wiki/Black-tailed_crake
Black-tailed gnatcatcher,https://wikipedia.org/wiki/Black-tailed_gnatcatcher
Black-tailed godwit,https://wikipedia.org/wiki/Black-tailed_godwit
Black-tailed gull,https://wikipedia.org/wiki/Black-tailed_gull
Black-tailed leaftosser,https://wikipedia.org/wiki/Black-tailed_leaftosser
Black-tailed monarch,https://wikipedia.org/wiki/Black-tailed_monarch
Black-tailed myiobius,https://wikipedia.org/wiki/Black-tailed_myiobius
Black-tailed nativehen,https://wikipedia.org/wiki/Black-tailed_nativehen
Black-tailed tityra,https://wikipedia.org/wiki/Black-tailed_tityra
Black-tailed trainbearer,https://wikipedia.org/wiki/Black-tailed_trainbearer
Black-tailed treecreeper,https://wikipedia.org/wiki/Black-tailed_treecreeper
Black-tailed trogon,https://wikipedia.org/wiki/Black-tailed_trogon
Black-thighed falconet,https://wikipedia.org/wiki/Black-thighed_falconet
Black-thighed grosbeak,https://wikipedia.org/wiki/Black-thighed_grosbeak
Black-thighed puffleg,https://wikipedia.org/wiki/Black-thighed_puffleg
Blackthroat,https://wikipedia.org/wiki/Blackthroat
Black-throated accentor,https://wikipedia.org/wiki/Black-throated_accentor
Black-throated antbird,https://wikipedia.org/wiki/Black-throated_antbird
Black-throated antshrike,https://wikipedia.org/wiki/Black-throated_antshrike
Black-throated apalis,https://wikipedia.org/wiki/Black-throated_apalis
Black-throated babbler,https://wikipedia.org/wiki/Black-throated_babbler
Black-throated barbet,https://wikipedia.org/wiki/Black-throated_barbet
Black-throated blue warbler,https://wikipedia.org/wiki/Black-throated_blue_warbler
Black-throated brilliant,https://wikipedia.org/wiki/Black-throated_brilliant
Black-throated bushtit,https://wikipedia.org/wiki/Black-throated_bushtit
Black-throated canary,https://wikipedia.org/wiki/Black-throated_canary
Black-throated coucal,https://wikipedia.org/wiki/Black-throated_coucal
Black-throated euphonia,https://wikipedia.org/wiki/Black-throated_euphonia
Black-throated finch,https://wikipedia.org/wiki/Black-throated_finch
Black-throated flowerpiercer,https://wikipedia.org/wiki/Black-throated_flowerpiercer
Black-throated gray warbler,https://wikipedia.org/wiki/Black-throated_gray_warbler
Black-throated green warbler,https://wikipedia.org/wiki/Black-throated_green_warbler
Black-throated grosbeak,https://wikipedia.org/wiki/Black-throated_grosbeak
Black-throated hermit,https://wikipedia.org/wiki/Black-throated_hermit
Black-throated honeyeater,https://wikipedia.org/wiki/Black-throated_honeyeater
Black-throated huet-huet,https://wikipedia.org/wiki/Black-throated_huet-huet
Black-throated jay,https://wikipedia.org/wiki/Black-throated_jay
Black-throated laughingthrush,https://wikipedia.org/wiki/Black-throated_laughingthrush
Black-throated loon,https://wikipedia.org/wiki/Black-throated_loon
Black-throated magpie-jay,https://wikipedia.org/wiki/Black-throated_magpie-jay
Black-throated mango,https://wikipedia.org/wiki/Black-throated_mango
Black-throated munia,https://wikipedia.org/wiki/Black-throated_munia
Black-throated parrotbill,https://wikipedia.org/wiki/Black-throated_parrotbill
Black-throated prinia,https://wikipedia.org/wiki/Black-throated_prinia
Black-throated robin,https://wikipedia.org/wiki/Black-throated_robin
Black-throated saltator,https://wikipedia.org/wiki/Black-throated_saltator
Black-throated shrikebill,https://wikipedia.org/wiki/Black-throated_shrikebill
Black-throated shrike-tanager,https://wikipedia.org/wiki/Black-throated_shrike-tanager
Black-throated sparrow,https://wikipedia.org/wiki/Black-throated_sparrow
Black-throated spinetail,https://wikipedia.org/wiki/Black-throated_spinetail
Black-throated sunbird,https://wikipedia.org/wiki/Black-throated_sunbird
Black-throated thistletail,https://wikipedia.org/wiki/Black-throated_thistletail
Black-throated thrush,https://wikipedia.org/wiki/Black-throated_thrush
Black-throated tody-tyrant,https://wikipedia.org/wiki/Black-throated_tody-tyrant
Black-throated toucanet,https://wikipedia.org/wiki/Black-throated_toucanet
Black-throated trogon,https://wikipedia.org/wiki/Black-throated_trogon
Black-throated wattle-eye,https://wikipedia.org/wiki/Black-throated_wattle-eye
Black-throated whipbird,https://wikipedia.org/wiki/Black-throated_whipbird
Black-throated wren,https://wikipedia.org/wiki/Black-throated_wren
Black-throated wren-babbler,https://wikipedia.org/wiki/Black-throated_wren-babbler
Black-tipped cotinga,https://wikipedia.org/wiki/Black-tipped_cotinga
Black-tipped monarch,https://wikipedia.org/wiki/Black-tipped_monarch
Black-vented oriole,https://wikipedia.org/wiki/Black-vented_oriole
Black-vented shearwater,https://wikipedia.org/wiki/Black-vented_shearwater
Black-whiskered vireo,https://wikipedia.org/wiki/Black-whiskered_vireo
Black-winged cuckooshrike,https://wikipedia.org/wiki/Black-winged_cuckooshrike
Black-winged flycatcher-shrike,https://wikipedia.org/wiki/Black-winged_flycatcher-shrike
Black-winged ground dove,https://wikipedia.org/wiki/Black-winged_ground_dove
Black-winged kite,https://wikipedia.org/wiki/Black-winged_kite
Black-winged lapwing,https://wikipedia.org/wiki/Black-winged_lapwing
Black-winged lory,https://wikipedia.org/wiki/Black-winged_lory
Black-winged lovebird,https://wikipedia.org/wiki/Black-winged_lovebird
Black-winged monarch,https://wikipedia.org/wiki/Black-winged_monarch
Black-winged oriole,https://wikipedia.org/wiki/Black-winged_oriole
Black-winged parrot,https://wikipedia.org/wiki/Black-winged_parrot
Black-winged petrel,https://wikipedia.org/wiki/Black-winged_petrel
Black-winged pratincole,https://wikipedia.org/wiki/Black-winged_pratincole
Black-winged red bishop,https://wikipedia.org/wiki/Black-winged_red_bishop
Black-winged saltator,https://wikipedia.org/wiki/Black-winged_saltator
Black-winged snowfinch,https://wikipedia.org/wiki/Black-winged_snowfinch
Black-winged starling,https://wikipedia.org/wiki/Black-winged_starling
Black-winged stilt,https://wikipedia.org/wiki/Black-winged_stilt
Blakiston's fish owl,https://wikipedia.org/wiki/Blakiston%27s_fish_owl
Blanford's lark,https://wikipedia.org/wiki/Blanford%27s_lark
Blanford's rosefinch,https://wikipedia.org/wiki/Blanford%27s_rosefinch
Blanford's snowfinch,https://wikipedia.org/wiki/Blanford%27s_snowfinch
Blaze-winged parakeet,https://wikipedia.org/wiki/Blaze-winged_parakeet
